marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,938929,R2K8VLF25K78LE,B00MS4WRVQ,572601794,iHome Bluetooth Stereo Executive Music Station,Electronics,3,3,3,N,Y,"- The design is beautiful, I liked the sound knob and the clock ...","There are some pros and cons. First positive:<br />- The design is beautiful, I liked the sound knob and the clock screen.<br />- It has FM radio with good tuning. It integrates many things together.<br />- Sound quality is good and it is really loud.<br />- Speaker phone is convenient and performs well.<br /><br />The negative:<br />- The sound is loud but not very rich and high quality. I compared it with a sound bar without sub-woofer of the same price, the sound bar had only 5 watts output power while this iHome is 16 watts. The sound bar was much better and it only lacks the radio comparing to this product that I could use my cell phone to send the radio on it, and the size was fit to my desk so I chose the sound bar.<br />- The screen has only two brightness levels, dim and bright. Both of them was interacting my sleep and I had to put something in front of the screen to prevent the light.<br />- The usb charging power is a little low. When I use my cell phone with wifi and bluetooth being on it takes very long to charge it.<br />- It does not have a remote. Although if you use a cell phone you don't need a remote.",2015-08-30
US,27575046,R3TUWDRDLG3FL8,B003X0LJAO,364733440,Init 320-Disc CD Wallet - Black,Electronics,4,0,0,N,Y,I like the product the size was very good also the ...,I like the product the size was very good also the quality of the material in and out is very good.,2015-08-30
US,9482494,R2CT7Q56NAQDV1,B008OXTTWK,29822268,Large Full Motion Articulating Mount For 37 inch to 84 inch Flat Screen TV In Black,Electronics,5,0,0,N,Y,Well worth it,Awesome! Easy to install!,2015-08-30
US,15326400,R1ANRZZANQUIK,B00RXZDITA,847601127,"Yubi Power A/C Travel Plug Adapter - Type L - Good for Italy, Chile, Uruguay - With Dual Universal Plug in Ports",Electronics,5,0,0,N,Y,I actually like the color,"Despite the teasing I get from my comrades about it being purple, they work very well for adapting to UK style outlets. I actually like the color, makes it unique and the girls want to steal them from me.",2015-08-30
US,12714712,R2FZLQ170ODPJR,B00K589F8A,856472720,Photive Hydra Wireless Bluetooth Speaker. Waterproof Rugged Portable with built in Subwoofer and Long Battery,Electronics,1,5,6,N,Y,"Choppy sound, not usable","Overall the speaker looks and feels solidly built, but it fails at its most important function.  The sound from the speaker randomly gets choppy and cuts out.  It happens at any distanced that I have used, even when my phone or computer is right next to the speaker.  I have been using it for a couple weeks now and was hoping it would get better over time, but there has been no change.  This is getting returned.",2015-08-30
US,13609816,R3UORF3P8UCUA7,B005Z2RCCW,926376883,Tenergy TN268 4 Bay RCR123A Li-Ion Battery Charger,Electronics,1,10,10,N,Y,I bought this and Tenergy rechargable battery pack(10). Either ...,"I bought this and Tenergy rechargable battery pack(10). Either this one doesn't charge the batteries enough, or all the batteries doesn't hold a charge long. Withing few hours, I am having to recharge. Ones that batteries are charged and put on my arlo camera, camera tells me that the battery is about to go off, and only provide for few hours.<br />I'm going to return the batteries and the charger.",2015-08-30
US,218602,R35L9LSHMMKRGM,B00K1SJFKW,634617216,"KONCERT Portable NFC Bluetooth Wireless Speaker with Call Speakerphone System BLACK (Touch control, 6 watt Total, 1800mah Li-ion)",Electronics,5,0,0,N,Y,Five Stars,Love this little speaker.,2015-08-30
US,52110963,RSTJ9U2P24WD5,B00KXTZ3BE,914917062,"Mounting Dream MD2413-MX-P TV Wall Mount Bracket for most of 26-55 Inch LED, LCD, OLED Flat Screen TV with Full Motion Swivel Articulating Arm, up to VESA 400x400mm and 60 LBS with Tilting",Electronics,5,0,0,N,Y,Five Stars,"Simple installation, supports 42&#34; TV perfectly.",2015-08-30
US,32932709,R1BVQNSYSARDVX,B00DIFIO8E,248865398,AmazonBasics Ultra Thin Indoor HDTV Antenna,Electronics,1,0,1,N,N,No way.,"Just doesn't work unless your within a few miles of the broadcast station. My dear Mom bought this for me for Christmas last year and I'm not sure what I dislike more...the fact that she spent limited income on this or that it doesn't even pick up 1 channel. Trust me...unless you live high in a building in the center of a metro area...you're wasting your money. Unfortunate. But to say otherwise would be making up a story for a review. I put it in the windows upstairs and down on 3 tvs to no avail. I didn't ask for a refund bc I'm hoping it'll work in a camper or something. Bugs me to be negative, but it doesn't work as advertised. I'd pass on this one if I were you.",2015-08-30
US,20197510,R2K5VGZL4WG4CR,B00M2D4LWQ,162978904,Cosmos ® Black Color Travel Carrying Neoprene Sleeve Case Bag Cover for OontZ Angle 3 and OontZ Angle Ultra Portable Wireless Bluetooth Speaker (NOT for OontZ Angle plus),Electronics,5,0,0,N,Y,Five Stars,thanks,2015-08-30
US,48703662,R2MQON6RP74C24,B00LZP1STG,123326078,E-More® YPbPr Component Video VGA AV CVBS to HDMI Scaler Converter Supporting HDCP Full HD 1080P 3D,Electronics,1,1,1,N,Y,Barely works,"Component quality is great, composite looks horrible.  Also useless if you want to upscale retro games through a PS2 or Wii, games native to those consoles look fine, but a PSX game through PS2 gives an unsupported format error, same thing with VC games on Wii.<br />My unit is only functional as a component to HDMI upscaler, and works fine for that solitary purpose, making it worthless as advertised.<br />Unfortunately I realized these flaws too late to retrun, initial testing seemed good.",2015-08-30
US,49407730,R5WR334UYXXCB,B005PXOGWU,366810292,"Samsung BP96-01472A Replacement Lamp w/Housing 6,000 Hour Life & 1 Year Warranty",Electronics,5,1,1,N,Y,Great replacement so far!,Perfect (and cheap) replacement.  Arrived on time in good packaging.  We'll see how it holds up!,2015-08-30
US,14922278,R2R43L1SDIZB00,B008GVOVK0,485976559,Fosmon 3-Port HDMI Switch with Pigtail Cable,Electronics,1,0,0,N,N,Doesn't LAST!!!,"Worked good for 3 months, now doesn't work at all. Get what you pay for I guess?",2015-08-30
US,5173971,RP75SR829TC0A,B00Z9U57NG,416561273,"iDeaUSA Mini Portable Wireless Bluetooth Speakers, Rugged Speakers, Boombox, Subwoofer, Built-in Mic, Support SD/TF card, Waterproof For Hiking, Cycling and Running",Electronics,5,0,1,N,N,This little speaker is an amazing little compact piece of technology,"This little speaker is an amazing little compact piece of technology. Its design is very basic as in it is a simply cube centric design, but is done in a way that makes it an impressive and beautiful speaker. The glossy fingerprint resistant shell feels and looks wonderful, especially when you get up close and are near the speaker. The top speaker portion of the device with its textured and dotted speaker adds a subtly but nice touch. The simple and minimalist I/O on the bottom and back are easy to use and a nice stylish attachmen",2015-08-30
US,12508067,RTY4FBIU7G1HY,B00BW0X6EE,306775518,Yamaha YHT-399UBL 5.1 Channel Home Theater in a Box System,Electronics,5,0,0,N,Y,FANTASTIC,Amazing and awesome!  Nothing else needs to be said.,2015-08-30
US,32096243,R12FYLJ13F3G01,B0045V9UVA,281167293,Hamilton Buhl 6 Person Listening Center with Bluetooth CD/Cassette/FM Boombox and Deluxe Over-Ear Headphones,Electronics,1,0,0,N,Y,CD player doesn't work,The cd player does not work. Imposinle to vontact distributer to make a return,2015-08-30
US,11097700,R1VEVWFFKA58F4,B00RDFW8XC,673972719,Nakamichi Wireless Bluetooth 4.0 Speaker BTSP80 - Matte Silver,Electronics,5,0,0,N,Y,Super little speaker!,Excellent speaker for the money. Great sound and Bluetooth connectivity. Long charge life.,2015-08-30
US,52860525,R3KLL1NBP9YO4S,B00IPZBJZM,387908314,"C&E CNE42081 Coaxial Cable Stripper, RG58, RG59 and RG6",Electronics,5,0,0,N,Y,This is a great cable stripper for a home user,It has two adjustable blades that cut at 1/4 inch spacing. (see attached photos) I used it in combination with PPC Ex6xlPlus Rg6 Snap & Seal Outdoor Coax Compression Connectors. It made adding the connector quick and easy.,2015-08-30
US,49373278,R3B3VV2ZO8JE8Z,B002ROEKBW,792953691,"mediaxpo 25 Standard Single DVD Cases, 14mm, Black",Electronics,1,0,0,N,Y,Do Not Buy These!,These DVD cases were disgusting! They had such a bad chemical plastic smell coming from them that it made my throat hurt. I had to get them out of the house and into the trash immediately! They have no name brand on them either. I do not recommend buying these!,2015-08-30
US,116080,R31TL658Q3JWVA,B00C3ZOM2C,858334321,"Wireless Outdoor Speakers, Bluetooth 6.50"" Indoor/Outdoor Weatherproof Patio Speakers,White, Pair, by Sound Appeal",Electronics,1,1,8,N,N,Terrible,These speakers constantly drop the signal. No point in wireless. I am now running speaker wire.,2015-08-30
US,2449960,R1VM4DQE5SDEJO,B00WJOD26O,737957025,TV Wall Mount Bracket Full Motion Articulating Swivel & Tilt,Electronics,5,0,1,N,Y,Awesome!,"Installation isn't super easy, but if you do it right the mount is great. Well worth the price!",2015-08-30
US,5174015,R11Q91BC2HBUZM,B010L82Q8E,366436868,"Bluetooth Headphones, Geega Wireless Bluetooth 4.0 Over Ear Headphones Passive Noise Cancelling Headset with Built-In Microphone, Apt-x, Foldable, Mega Bass, High-Fidelity Stereo Sound",Electronics,5,3,4,N,N,Best headphones I have owned,"Best headphones I have owned! Low price too!<br />I wanted a pair of bluetooth over the ear headphones to drown out airplane noise when I travel. These headphones do that and more.<br />Sound quality is awesome.More than enough power to turn up volume very loud without distortion. Everyone I've shown these headphones to are very impressed.<br />Comes in high quality packaging with nice case for carrying.<br />Battery life is spectacular.<br />Easy to use, very comfortable. I've worn these at the gym, no problems.<br />I haven't used the microphone too much, but did a test call with my girlfriend and she said it sounded fine.",2015-08-30
US,613286,R1UO2F3AAYGBIY,B00RBIC1IS,299483151,Omaker M4 Portable Speakers,Electronics,4,0,0,N,Y,Four Stars,Excellent bass sound and good volume,2015-08-30
US,116201,R2658PPXVU2RBO,B00XJFU3AA,448209454,"TryAceWireless Bluetooth Waterproof Shower Speaker Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car",Electronics,5,0,0,N,Y,I got it for the shower and when I'm swimming but my husband uses it pretty much everywhere around the house since it's so much,This is a really clear speaker. I got it for the shower and when I'm swimming but my husband uses it pretty much everywhere around the house since it's so much louder than the speaker on his iPhone.,2015-08-30
US,44180471,RYJYAXQDPW8XR,B00XZZVVBE,237674455,"Bluetooth Speaker, Portable Wireless Stereo Speaker and Speakerphone with 2 X 3w Surround Sound Speaker Ultra Bass Subwoofer Speaker, NFC Function Mic for Tablet Laptops Computers Mp3 Player (Silver)",Electronics,5,0,0,N,Y,Wonderful!,A little powerhouse portable speaker that can literally fill a room with great quality sound.,2015-08-30
US,14200206,R1Q86KJ1UECRCA,B00SK6TEQW,863622116,NIMH Batteries,Electronics,3,1,1,N,Y,My one complaint with this product is that the charger unit and the plug both got pretty warm while in use but it was nothing to,"I got the 8 bay sunlabz charger with an 8 pack of 2800 mAh sunlabz AA batteries. They came at about half charge or less and charged to full within a few hours, it was rather quick. My one complaint with this product is that the charger unit and the plug both got pretty warm while in use but it was nothing too bad. The batteries however were a different story, they were so hot that they nearly burned me when I removed them at full charge. I'm not entirely sure if this is the fault of the charger, the batteries, or using them both together but it wasn't confidence inspiring. I won't be leaving this unit on while I sleep or when I'm not home.",2015-08-30
US,18017111,R2PLALNW43LND7,B00B4ZIS5O,120024411,"Sewell 16-Gauge Speaker Wire, 100 ft.",Electronics,5,0,0,N,Y,Five Stars,"awesome quality, still flexible, good stuff",2015-08-30
US,46161710,R34APTM9M3RGKC,B00A44RDTI,227925991,MECO(TM) 10 Pairs L/M/S Bullet Replacement Headphone Earphone Earbud In-Ear Silicone Sleeve,Electronics,5,0,0,N,Y,Five Stars,As advertised.,2015-08-30
US,11105819,R3GV9NIJHPVTIF,B004BTVQ5E,75558416,"CPR Call Blocker Shield - 1500 Number Capacity - 2000 Nuisance and Scam Numbers Pre-Loaded - Block Telemarketer Calls, Political Calls, Election Calls - Block Robocalls Now",Electronics,2,0,1,N,Y,it helps some,"It doesn't stop telemarketers as well as advertised, I started righting down the numbers i was putting in to block and noticed the same numbers were getting through again a couple days later. I've been watching to see if my entering the number to be blocked again will make a diff. still too early to tell",2015-08-30
US,52839396,R31N5ZGIQNXPQU,B00DHKKI16,789810342,Mohu Leaf 50 Indoor HDTV Antenna (Certified Refurbished),Electronics,5,0,0,N,Y,Great Reception from this indoors amplified antenna,"Works great at my house, although you have to spend a lot of time to find the right spot. I get a lot of channels OTA but some of the more distant ones sometimes fade out.",2015-08-30
US,20608038,R2HOSDN6ZK7BTF,B0082E9K7U,332532460,"XBOOM XBOOM-IB Mini Portable Capsule Speaker with Rechargeable Battery, Enhanced Bass and Resonator (Black)",Electronics,1,0,0,N,Y,very poor,"don't buy your throwing your money away. not very loud, sent back for refund.",2015-08-30
US,46607747,R11EK0LOA17MQ9,B00VMLFG3C,5136744,"ECHOGEAR Full Motion Articulating TV Wall Mount Bracket for 26-50 Inch TVs - Features 20 Inches of Extension, 15 Degrees of Tilt, and 180 Degrees of Swivel for Flat Screen TVs - EGMF1-BK",Electronics,5,0,0,N,Y,Five Stars,Solid unit and very simple to install,2015-08-30
US,3284274,R1ZFVKD60MJNJB,B0020OYUL4,76274882,Apple iPod touch 16 GB - 2nd Generation,Electronics,1,2,3,N,Y,One Star,"The device won't turn on, won't charge.",2015-08-30
US,47269752,R1ISWF2SVCB50X,B00IM3P8GS,984990459,Energizer Recharge Value Charger with 4 AA NiMH Rechargeable Batteries Included,Electronics,5,0,0,N,Y,Easy Peasy,I haven't recorded the duration of time this charger spends charging my dead batteries but it isn't my goal to sit and wait for them either. They seem to charge my batteries just fine but I'm no battery expert. All I can say is that it does the job without any electrical sparks and that I like the color-coded lights that indicate empty to half-full to full charges.,2015-08-30
US,45742436,R2DPKTIIDOPJEN,B00TBI3G1C,143199449,Symphonized NRG 2.0 Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Innovative Shield Technology Cable and Mic,Electronics,1,1,1,N,Y,One Star,"Little to no bass, compared to Samsung or Bose",2015-08-30
US,17957446,R1X1XQNVQSLXY6,B003I85O98,111222277,TDK Bluray Disc 25 gb BD-RE rewritable 2x Speed White Printable HD discs 20 pack in Jewel cases,Electronics,5,0,0,N,N,"Works In All Blu-ray devices I've Tried, Multiple Write/Read/Erase Cycles: NO Problems Yet","I got these re-writable Blu-ray disks for data storage. They have worked for me without any problems. So far I've used them in my:<br /><br />+ [[ASIN:B00E7B08MS LG WH16NS40 internal Blu-ray drive]] (read/write/erase)<br />+ [[ASIN:B00SO21MOE CC Team Ultra Slim USB 3.0 External Blu-ray Burner]] (read/write/erase)<br />+ [[ASIN:B00SKXTFWS Panasonic DMP-BDT270 4K Up-scaling Blu-Ray Disc Player]] (read/play photos)<br />+ [[ASIN:B00TKOSUDQ Samsung BD-J5700 Curved Blu-ray Player with Wi-Fi]] (read/play photos)<br /><br />I like the white writable surface which makes hand labeling very easy and clear to read. I've only been using these for about a week, so I don't know how they will last over the long term. I have written, erased and rewritten disks multiple times without error.<br /><br />In my experience this Blu-ray RE media has earned 5 stars.",2015-08-30
